"stop_code","stop_name","address","routes","url"
"BX 30","Trạm xe buýt [BX 30] Khu Công Nghệ cao, Quận 9","ĐẦU BẾN KCN CAO QUẬN 9 Lê Văn Việt, Quận 9, Tp.Hồ Chí Minh","55, 76","https://xebuyt.net/3185-khu-cong-nghe-cao"
"BX31","Trạm xe buýt [BX31] KTX Đại học Sư phạm kỹ thuật, Quận 9","KTX Đại học Sư phạm kỹ thuật Lê Văn Việt, Quận 9, Tp.Hồ Chí Minh","56","https://xebuyt.net/3186-ktx-dai-hoc-su-pham-ky-thuat"
"BX 74","Trạm xe buýt [BX 74] Trường Hiệp Bình, Quận Thủ Đức","Trường Hiệp Bình Hiệp Bình, Quận Thủ Đức, Tp.Hồ Chí Minh","57, 89","https://xebuyt.net/3187-truong-hiep-binh"
"QTD 228","Trạm xe buýt [QTD 228] Đường Tam Bình, Quận Thủ Đức","173 Hiệp Bình, Quận Thủ Đức, Tp.Hồ Chí Minh","57","https://xebuyt.net/3188-duong-tam-binh"
"QTD 229","Trạm xe buýt [QTD 229] Đường 38, Quận Thủ Đức","67 Hiệp Bình, Quận Thủ Đức, Tp.Hồ Chí Minh","57","https://xebuyt.net/3189-duong-38"
"QTD 163","Trạm xe buýt [QTD 163] Chợ Tam Hải, Quận Thủ Đức","450 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33","https://xebuyt.net/319-cho-tam-hai"
"09","Trạm xe bus Đối diện 310 Đường Láng","","09, 16, 24, 27","https://xebuyt.net/319-doi-dien-310-duong-lang"
"QTD 230","Trạm xe buýt [QTD 230] Kha Vạn Cân, Quận Thủ Đức","11 Hiệp Bình, Quận Thủ Đức, Tp.Hồ Chí Minh","57","https://xebuyt.net/3190-kha-van-can"
"Q9 047","Trạm xe buýt [Q9 047] Cổng Đình, Quận 9","32 Đình Phong Phú, Quận 9, Tp.Hồ Chí Minh","57, 99","https://xebuyt.net/3191-cong-dinh"
"Q9 048","Trạm xe buýt [Q9 048] Trung tâm GDTX Quận 9, Quận 9","60 Đình Phong Phú, Quận 9, Tp.Hồ Chí Minh","57, 99","https://xebuyt.net/3192-trung-tam-gdtx-quan-9"
"Q9 049","Trạm xe buýt [Q9 049] UBND phường Tăng Nhơn Phú B, Quận 9","182 Đình Phong Phú, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3193-ubnd-phuong-tang-nhon-phu-b"
"Q9 050","Trạm xe buýt [Q9 050] Đình Phong Phú, Quận 9","Đình Phong Phú Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3194-dinh-phong-phu"
"Q9 051","Trạm xe buýt [Q9 051] Trường THCS Tăng Nhơn Phú B, Quận 9","255 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3195-truong-thcs-tang-nhon-phu-b"
"Q9 052","Trạm xe buýt [Q9 052] Ngã 3 Bằng Lăng, Quận 9","Đối diện 212 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3196-nga-3-bang-lang"
"Q9 053","Trạm xe buýt [Q9 053] Đường 109, Quận 9","173 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3197-duong-109"
"Q9 056","Trạm xe buýt [Q9 056] Trường THPT Phước Long, Quận 9","11 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3198-truong-thpt-phuoc-long"
"Q9 014","Trạm xe buýt [Q9 014] Chùa Thiên Minh, Quận 9","616 Đỗ Xuân Hợp, Quận 9, Tp.Hồ Chí Minh","29","https://xebuyt.net/3199-chua-thien-minh"
"32","Trạm xe bus 58B Bà Triệu","","08, 09, 31, 36","https://xebuyt.net/32-58b-ba-trieu"
"Q1 017","Trạm xe buýt [Q1 017] Hồ Tùng Mậu, Quận 1","67 Hàm Nghi, Quận 1, Tp.Hồ Chí Minh","01, 02, 03, 12, 19, 20, 45, 56, 61, 75, 88, 120","https://xebuyt.net/32-ho-tung-mau"
"QTD 160","Trạm xe buýt [QTD 160] Chợ Đầu Mối, Quận Thủ Đức","160 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 29, 33, 42, 89","https://xebuyt.net/320-cho-dau-moi"
"09","Trạm xe bus Flatfom dành riêng cho xe buýt trước nhà 45 Đường Láng","","09, 16, 19, 24, 27","https://xebuyt.net/320-flatfom-danh-rieng-cho-xe-buyt-truoc-nha-45-duong-lang"
"Q9 054","Trạm xe buýt [Q9 054] Chung cư Khang Điền, Quận 9","111 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3200-chung-cu-khang-dien"
"BX 32","Trạm xe buýt [BX 32] Trường cao đẳng nghề Suleco, Quận 9","ĐẦU BẾN TRƯỜNG TC NGHỀ TPHCM CƠ SỞ 3 Đại Lộ 3, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3201-truong-cao-dang-nghe-suleco"
"Q9 055","Trạm xe buýt [Q9 055] Đường 359, Quận 9","77A Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3202-duong-359"
"Q12 041","Trạm xe buýt [Q12 041] Trại cá sấu, Quận 12","704 Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3203-trai-ca-sau"
"Q12 040","Trạm xe buýt [Q12 040] Trường Nguyễn Văn Thệ, Quận 12","628B Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3204-truong-nguyen-van-the"
"Q12 044","Trạm xe buýt [Q12 044] Chợ Đường, Quận 12","936 Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3205-cho-duong"
"Q12 042","Trạm xe buýt [Q12 042] cầu Rạch Quảng, Quận 12","768 Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3206-cau-rach-quang"
"Q12T201","Trạm xe buýt [Q12T201] Trại hòm, Quận 12","55/5A Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3209-trai-hom"
"QTD 164","Trạm xe buýt [QTD 164] Cầu vượt Sóng Thần, Quận Thủ Đức","Đối diện 275 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33","https://xebuyt.net/321-cau-vuot-song-than"
"329","Trạm xe bus Flatfom dành riêng cho xe buýt trước nhà 80 Đường Láng","","09, 16, 24, 27","https://xebuyt.net/321-flatfom-danh-rieng-cho-xe-buyt-truoc-nha-80-duong-lang"
"Q12T200","Trạm xe buýt [Q12T200] cầu Võng, Quận 12","18 Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3210-cau-vong"
"HHM 207","Trạm xe buýt [HHM 207] xã Nhị Bình, Huyện Hóc Môn","Đối diện 135 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3211-xa-nhi-binh"
"HHM 206","Trạm xe buýt [HHM 206] Cầu Bà Thắng, Huyện Hóc Môn","94 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3212-cau-ba-thang"
"HHM 208","Trạm xe buýt [HHM 208] Đặng Công Bỉnh, Huyện Hóc Môn","Trường Võ Văn Thặng (Đd 143) Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3213-dang-cong-binh"
"HHM 205","Trạm xe buýt [HHM 205] cầu Bà Hồng, Huyện Hóc Môn","16 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3214-cau-ba-hong"
"HHM 210","Trạm xe buýt [HHM 210] Phà An Sơn, Huyện Hóc Môn","Café hoa cau Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3215-pha-an-son"
"HHM 209","Trạm xe buýt [HHM 209] Phà Công Nông, Huyện Hóc Môn","180 (Trường Đặng Công Bỉnh) Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3216-pha-cong-nong"
"HHM 211","Trạm xe buýt [HHM 211] cầu Bà Năm, Huyện Hóc Môn","Đối diện 18/1 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3217-cau-ba-nam"
"HHM 219","Trạm xe buýt [HHM 219] Ngã tư Đất Thánh, Huyện Hóc Môn","Đối diện 56/9A Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3218-nga-tu-dat-thanh"
"HHM 212","Trạm xe buýt [HHM 212] Ngã Đồn, Huyện Hóc Môn","34 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3219-nga-don"
"330","Trạm xe bus 220 đường Láng - Trường Đảng Lê Hồng Phong","","09, 16, 24, 27","https://xebuyt.net/322-220-duong-lang-truong-dang-le-hong-phong"
"QTD 162","Trạm xe buýt [QTD 162] Hồ Bơi, Quận Thủ Đức","376 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33","https://xebuyt.net/322-ho-boi"
"HHM 213","Trạm xe buýt [HHM 213] Trịnh Thị Dối, Huyện Hóc Môn","112 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3220-trinh-thi-doi"
"HHM 125","Trạm xe buýt [HHM 125] Đông Thạnh, Huyện Hóc Môn","32 Đặng Thúc Vinh, Huyện Hóc Môn, Tp.Hồ Chí Minh","78","https://xebuyt.net/3221-dong-thanh"
"HHM 126","Trạm xe buýt [HHM 126] Tạp hóa Nguyên Hiền, Huyện Hóc Môn","49B Đặng Thúc Vinh, Huyện Hóc Môn, Tp.Hồ Chí Minh","78","https://xebuyt.net/3222-tap-hoa-nguyen-hien"
"HHM 127","Trạm xe buýt [HHM 127] Cầu Thi Đua, Huyện Hóc Môn","246 Đặng Thúc Vinh, Huyện Hóc Môn, Tp.Hồ Chí Minh","78","https://xebuyt.net/3223-cau-thi-dua"
"QCCT250","Trạm xe buýt [QCCT250] Am Dưỡng Bình Mỹ, Huyện Củ Chi","9/1 Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3224-am-duong-binh-my"
"QCCT252","Trạm xe buýt [QCCT252] cầu Cây Điệp, Huyện Củ Chi","Đối diện tạp hóa Mỹ Hằng Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3225-cau-cay-diep"
"QCCT251","Trạm xe buýt [QCCT251] Trường tiểu học Bình Mỹ 2, Huyện Củ Chi","21A Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3226-truong-tieu-hoc-binh-my-2"
"QCCT254","Trạm xe buýt [QCCT254] Trường tiểu học Bình Hòa, Huyện Củ Chi","260 Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3227-truong-tieu-hoc-binh-hoa"
"QCCT253","Trạm xe buýt [QCCT253] Đình Thần Cây Dương, Huyện Củ Chi","Đình Thần Cây Dương Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3228-dinh-than-cay-duong"
"QCCT255","Trạm xe buýt [QCCT255] Ngã 3 Bình Mỹ, Huyện Củ Chi","94 Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3229-nga-3-binh-my"
"331","Trạm xe bus 470 Đường Láng","","09, 16, 24, 27, 84","https://xebuyt.net/323-470-duong-lang"
"QTD 165","Trạm xe buýt [QTD 165] Bến xe Lam Hồng, Quận Thủ Đức","6/8 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33","https://xebuyt.net/323-ben-xe-lam-hong"
"QCCT256","Trạm xe buýt [QCCT256] Bến đò Bình Mỹ, Huyện Củ Chi","17 Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3230-ben-do-binh-my"
"QCCT257","Trạm xe buýt [QCCT257] Trường mẫu giáo Bình Mỹ 2, Huyện Củ Chi","Trường mẫu giáo Bình Mỹ 2 Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3231-truong-mau-giao-binh-my-2"
"QCCT259","Trạm xe buýt [QCCT259] cafe Vô Thường, Huyện Củ Chi","cafe Vô Thường Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3232-cafe-vo-thuong"
"QCCT262","Trạm xe buýt [QCCT262] Áo cưới Sunny, Huyện Củ Chi","Áo cưới Sunny Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3233-ao-cuoi-sunny"
"QCCT264","Trạm xe buýt [QCCT264] Ngã 3 Bình Mỹ, Huyện Củ Chi","Đối diện cửa hàng Sáu Kim Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3234-nga-3-binh-my"
"QCCT263","Trạm xe buýt [QCCT263] Bến đò Bình Mỹ, Huyện Củ Chi","Đối diện công ty Thành Lực Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3235-ben-do-binh-my"
"QCCT266","Trạm xe buýt [QCCT266] Khách sạn Minh Tú, Huyện Củ Chi","337 Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3236-khach-san-minh-tu"
"QCCT265","Trạm xe buýt [QCCT265] Trường tiểu học Bình Hòa, Huyện Củ Chi","Cafe Cây Mận Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3237-truong-tieu-hoc-binh-hoa"
"QCCT268","Trạm xe buýt [QCCT268] Trường Bình Mỹ, Huyện Củ Chi","Đối diện cột điện H14A Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3238-truong-binh-my"
"QCCT267","Trạm xe buýt [QCCT267] Cây Điệp, Huyện Củ Chi","Đối diện 15 Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3239-cay-diep"
"QTD 168","Trạm xe buýt [QTD 168] Cầu vượt Linh Xuân, Quận Thủ Đức","Kho 856 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33","https://xebuyt.net/324-cau-vuot-linh-xuan"
"332","Trạm xe bus Chợ Láng Hạ A - 572 Đường Láng","","16, 24, 27, 50","https://xebuyt.net/324-cho-lang-ha-a-572-duong-lang"
"QCCT271","Trạm xe buýt [QCCT271] Truốc Bua, Huyện Củ Chi","Cửa hàng sữa Thúy Nga Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3240-truoc-bua"
"QCCT269","Trạm xe buýt [QCCT269] Am Dưỡng Bình Mỹ, Huyện Củ Chi","Đối diện 271 Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3241-am-duong-binh-my"
"QCCT272","Trạm xe buýt [QCCT272] Bình Mỹ, Huyện Củ Chi","Internet Thanh Phong Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3242-binh-my"
"QCCT270","Trạm xe buýt [QCCT270] Thi Đua, Huyện Củ Chi","Đối diện cơ khí Đức Tài Tỉnh lộ 9, Huyện Củ Chi, Tp.Hồ Chí Minh","58","https://xebuyt.net/3243-thi-dua"
"HHM 129","Trạm xe buýt [HHM 129] Trường Mầm non, Huyện Hóc Môn","286 Đặng Thúc Vịnh, Huyện Hóc Môn, Tp.Hồ Chí Minh","78","https://xebuyt.net/3244-truong-mam-non"
"HHM 128","Trạm xe buýt [HHM 128] Hóc Môn, Huyện Hóc Môn","270 Đặng Thúc Vịnh, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3245-hoc-mon"
"HHM 217","Trạm xe buýt [HHM 217] Ngã ba đồn, Huyện Hóc Môn","45 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3246-nga-ba-don"
"QHMT019","Trạm xe buýt [QHMT019] Trịnh Thị Dối, Huyện Hóc Môn","89 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3247-trinh-thi-doi"
"HHM 224","Trạm xe buýt [HHM 224] Phà Công Nông, Huyện Hóc Môn","83 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3248-pha-cong-nong"
"HHM 218","Trạm xe buýt [HHM 218] Phà An Sương, Huyện Hóc Môn","381 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3249-pha-an-suong"
"333","Trạm xe bus 794  Đường Láng","","16, 24","https://xebuyt.net/325-794-duong-lang"
"QTD 166","Trạm xe buýt [QTD 166] Giày da Thái Bình, Quận Thủ Đức","20/8 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33","https://xebuyt.net/325-giay-da-thai-binh"
"HHM 221","Trạm xe buýt [HHM 221] xã Nhị Bình, Huyện Hóc Môn","29/1 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3250-xa-nhi-binh"
"HHM 220","Trạm xe buýt [HHM 220] Đặng Công Bỉnh, Huyện Hóc Môn","311 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3251-dang-cong-binh"
"HHM 223","Trạm xe buýt [HHM 223] Bùi Công Trừng, Huyện Hóc Môn","14/2 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3252-bui-cong-trung"
"HHM 222","Trạm xe buýt [HHM 222] Trường Võ Văn Thặng, Huyện Hóc Môn","143 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3253-truong-vo-van-thang"
"HHM 225","Trạm xe buýt [HHM 225] Bùi Công Trừng, Huyện Hóc Môn","Đối diện 39/1F Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3254-bui-cong-trung"
"Q12T203","Trạm xe buýt [Q12T203] Chợ Đường, Quận 12","94/4C Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3255-cho-duong"
"HHM 216","Trạm xe buýt [HHM 216] Hương lộ 80, Huyện Hóc Môn","89 Bùi Công Trừng, Huyện Hóc Môn, Tp.Hồ Chí Minh","58","https://xebuyt.net/3256-huong-lo-80"
"Q12 046","Trạm xe buýt [Q12 046] Cầu Phú Long, Quận 12","793 (đối diện 487A) Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3257-cau-phu-long"
"Q12 043","Trạm xe buýt [Q12 043] Cầu Phú Cường, Quận 12","856 Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3259-cau-phu-cuong"
"334","Trạm xe bus 1014 Đường Láng","","09, 16, 24","https://xebuyt.net/326-1014-duong-lang"
"Q12 048","Trạm xe buýt [Q12 048] Trường Nguyễn Văn Thệ, Quận 12","Trường Nguyễn Văn Thệ Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3260-truong-nguyen-van-the"
"Q12 047","Trạm xe buýt [Q12 047] Trại cá sấu, Quận 12","22/3 Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","58","https://xebuyt.net/3261-trai-ca-sau"
"Q12 049","Trạm xe buýt [Q12 049] Trường Điện Lực 2, Quận 12","65/4 Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","03, 58","https://xebuyt.net/3262-truong-dien-luc-2"
"Q12 050","Trạm xe buýt [Q12 050] Chợ Thạnh Xuân, Quận 12","59/2 (Chợ Thạnh Xuân) Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","03, 58","https://xebuyt.net/3263-cho-thanh-xuan"
"Q9 029","Trạm xe buýt [Q9 029] Chùa Thiện Minh, Quận 9","505 Đỗ Xuân Hợp, Quận 9, Tp.Hồ Chí Minh","29","https://xebuyt.net/3265-chua-thien-minh"
"Q9 038","Trạm xe buýt [Q9 038] Đường 359, Quận 9","54 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3266-duong-359"
"Q9 037","Trạm xe buýt [Q9 037] Trường THPT Phước Long, Quận 9","6 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3267-truong-thpt-phuoc-long"
"Q9 040","Trạm xe buýt [Q9 040] Đường 109, Quận 9","156 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3268-duong-109"
"Q9 039","Trạm xe buýt [Q9 039] Chung cư Khang Điền, Quận 9","80 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3269-chung-cu-khang-dien"
"335","Trạm xe bus 1152D Đường Láng","","09, 16, 24","https://xebuyt.net/327-1152d-duong-lang"
"QTD 107","Trạm xe buýt [QTD 107] Chợ Linh Xuân, Quận Thủ Đức","Đối diện Chợ Linh Xuân Quốc lộ 1K, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 61","https://xebuyt.net/327-cho-linh-xuan"
"Q9 042","Trạm xe buýt [Q9 042] Trường THCS Tăng Nhơn Phú B, Quận 9","Trường THCS Tăng Nhơn Phú B Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3270-truong-thcs-tang-nhon-phu-b"
"Q9 041","Trạm xe buýt [Q9 041] Ngã 3 Bằng Lăng, Quận 9","214 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3271-nga-3-bang-lang"
"Q9 044","Trạm xe buýt [Q9 044] UBND phường Tăng Nhơn Phú B, Quận 9","Trung tâm y tế dự phòng Quận 9 Đình Phong Phú, Quận 9, Tp.Hồ Chí Minh","57, 99","https://xebuyt.net/3272-ubnd-phuong-tang-nhon-phu-b"
"Q9 043","Trạm xe buýt [Q9 043] Đình Phong Phú, Quận 9","249 Dương Đình Hội, Quận 9, Tp.Hồ Chí Minh","57","https://xebuyt.net/3273-dinh-phong-phu"
"Q9 046","Trạm xe buýt [Q9 046] Cổng Đình, Quận 9","7 Đình Phong Phú, Quận 9, Tp.Hồ Chí Minh","57, 99","https://xebuyt.net/3274-cong-dinh"
"Q9 045","Trạm xe buýt [Q9 045] Trung tâm GDTX Quận 9, Quận 9","83 Đình Phong Phú, Quận 9, Tp.Hồ Chí Minh","57, 99","https://xebuyt.net/3275-trung-tam-gdtx-quan-9"
"QTD 231","Trạm xe buýt [QTD 231] Kha Vạn Cân, Quận Thủ Đức","30 Hiệp Bình, Quận Thủ Đức, Tp.Hồ Chí Minh","57","https://xebuyt.net/3276-kha-van-can"
"QTD 145","Trạm xe buýt [QTD 145] Chợ Thủ Đức, Quận Thủ Đức","20-21 Lê Văn Ninh, Quận Thủ Đức, Tp.Hồ Chí Minh","08, 57, 93","https://xebuyt.net/3277-cho-thu-duc"
"QTD 232","Trạm xe buýt [QTD 232] Rạch Đỉa, Quận Thủ Đức","204 Hiệp Bình, Quận Thủ Đức, Tp.Hồ Chí Minh","57","https://xebuyt.net/3278-rach-dia"
"QTD 235","Trạm xe buýt [QTD 235] Hẻm 64, Quận Thủ Đức","60-62 Đường số 16, Quận Thủ Đức, Tp.Hồ Chí Minh","57","https://xebuyt.net/3279-hem-64"
"QTD 167","Trạm xe buýt [QTD 167] Linh Xuân, Quận Thủ Đức","54/8 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33","https://xebuyt.net/328-linh-xuan"
"HBC 105","Trạm xe buýt [HBC 105] Đình Thần, Huyện Bình Chánh","B10/9N Võ Văn Vân, Huyện Bình Chánh, Tp.Hồ Chí Minh","60","https://xebuyt.net/3280-dinh-than"
"HBC 104","Trạm xe buýt [HBC 104] Chợ Vĩnh Lộc B, Huyện Bình Chánh","B11b/13A Võ Văn Vân, Huyện Bình Chánh, Tp.Hồ Chí Minh","60","https://xebuyt.net/3281-cho-vinh-loc-b"
"HBC 107","Trạm xe buýt [HBC 107] Chợ Ấp 1, Huyện Bình Chánh","A19/17G Võ Văn Vân, Huyện Bình Chánh, Tp.Hồ Chí Minh","60","https://xebuyt.net/3282-cho-ap-1"
"HBC 106","Trạm xe buýt [HBC 106] Hai Sang, Huyện Bình Chánh","B7/21C Võ Văn Vân, Huyện Bình Chánh, Tp.Hồ Chí Minh","60","https://xebuyt.net/3283-hai-sang"
"HBC 109","Trạm xe buýt [HBC 109] Doanh trại Quân Đội, Huyện Bình Chánh","A7/11A Võ Văn Vân, Huyện Bình Chánh, Tp.Hồ Chí Minh","60","https://xebuyt.net/3284-doanh-trai-quan-doi"
"HBC 108","Trạm xe buýt [HBC 108] Trạm xăng Hồng Lý, Huyện Bình Chánh","A7/7 Võ Văn Vân, Huyện Bình Chánh, Tp.Hồ Chí Minh","60","https://xebuyt.net/3285-tram-xang-hong-ly"
"QBT 193","Trạm xe buýt [QBT 193] Dapha, Quận Bình Tân","17 Võ Văn Vân, Quận Bình Tân, Tp.Hồ Chí Minh","60","https://xebuyt.net/3286-dapha"
"HBC 110","Trạm xe buýt [HBC 110] Ngã 3 Dapha, Huyện Bình Chánh","17 Võ Văn Vân, Huyện Bình Chánh, Tp.Hồ Chí Minh","60","https://xebuyt.net/3287-nga-3-dapha"
"HBC 281","Trạm xe buýt [HBC 281] Coop mart Vĩnh Lộc B, Huyện Bình Chánh","1A24/2 Trần Văn Giàu, Huyện Bình Chánh, Tp.Hồ Chí Minh","60, 62, 73, 81","https://xebuyt.net/3288-coop-mart-vinh-loc-b"
"HBC 280","Trạm xe buýt [HBC 280] Võ Văn Vân, Huyện Bình Chánh","1A7 Trần Văn Giàu, Huyện Bình Chánh, Tp.Hồ Chí Minh","60, 62, 73, 81","https://xebuyt.net/3289-vo-van-van"
"337","Trạm xe bus Công ty CP nhựa Hàm Rồng - Đối diện 111 đường Long Biên","","11","https://xebuyt.net/329-cong-ty-cp-nhua-ham-rong-doi-dien-111-duong-long-bien"
